customer_id,segment_name,recency_days,frequency,monetary,avg_discount_pct,full_price_rate,return_rate,category_diversity,ticket_count_90d,negative_ticket_rate_90d,sessions_30d,abandoned_carts_30d,last_visit_days_ago,last_campaign_cost,manual_priority_bucket,churn_next_60d
CUST01990,Maintain,59,4,3877.7699999999995,0.22499999999999998,0.0,0.0,3,0.0,0.0,11,2,7,18,medium,1
CUST00959,Maintain,63,7,3865.13,0.3085714285714286,0.0,0.14285714285714285,3,0.0,0.0,0,0,20,25,medium,1
CUST00109,Maintain,92,5,3837.05,0.332,0.0,0.0,3,0.0,0.0,1,0,16,12,high,0
CUST02010,Maintain,97,2,3814.95,0.185,0.0,0.0,2,0.0,0.0,6,1,24,12,high,0
CUST01311,Maintain,43,5,3799.01,0.33199999999999996,0.0,0.0,3,0.0,0.0,1,0,19,0,medium,0
CUST00799,Maintain,56,6,3798.88,0.2816666666666667,0.0,0.0,3,0.0,0.0,2,0,7,0,medium,1
CUST00349,Maintain,74,4,3794.38,0.2475,0.0,0.0,3,0.0,0.0,2,0,18,12,medium,0
CUST02136,Maintain,84,4,3776.61,0.2575,0.0,0.25,3,0.0,0.0,4,1,9,25,high,1
CUST00950,Maintain,209,3,3765.9,0.16666666666666666,0.0,0.0,3,0.0,0.0,5,0,50,25,high,1
CUST00941,Maintain,183,5,3758.0600000000004,0.294,0.0,0.0,4,0.0,0.0,6,0,46,12,high,1
CUST00091,Maintain,90,4,3726.87,0.16499999999999998,0.0,0.0,3,0.0,0.0,9,2,11,0,high,0
CUST01391,Maintain,94,3,3715.46,0.16,0.0,0.0,3,0.0,0.0,11,1,20,0,high,0
CUST01821,Maintain,41,5,3708.96,0.148,0.0,0.0,5,0.0,0.0,2,0,25,0,medium,1
CUST01519,Maintain,105,4,3686.74,0.2425,0.0,0.0,3,0.0,0.0,0,0,20,25,high,0
CUST00303,Maintain,48,5,3674.2,0.21200000000000002,0.0,0.2,4,0.0,0.0,6,0,12,12,medium,0
CUST00242,Maintain,82,6,3655.25,0.29833333333333334,0.0,0.0,3,0.0,0.0,11,1,5,40,high,0
CUST01755,Maintain,152,6,3652.4,0.17833333333333334,0.0,0.16666666666666666,4,0.0,0.0,3,1,29,25,high,1
CUST01417,Maintain,149,7,3650.18,0.27714285714285714,0.0,0.0,4,0.0,0.0,3,0,26,0,high,1
CUST00754,Maintain,37,2,3639.05,0.13,0.0,0.0,2,0.0,0.0,18,1,4,40,medium,0
CUST00510,Maintain,162,4,3630.48,0.27249999999999996,0.0,0.25,2,0.0,0.0,4,1,29,18,high,1
CUST01359,Maintain,106,5,3628.17,0.274,0.0,0.0,5,0.0,0.0,3,1,15,0,high,1
CUST02049,Maintain,81,6,3627.55,0.215,0.0,0.0,2,0.0,0.0,6,0,21,0,high,0
CUST00700,Maintain,49,4,3589.62,0.1675,0.0,0.0,4,0.0,0.0,1,0,22,25,high,0
CUST01798,Maintain,103,4,3577.66,0.2575,0.0,0.0,2,0.0,0.0,5,1,2,0,high,1
CUST00175,Maintain,59,4,3568.3199999999997,0.225,0.0,0.0,3,0.0,0.0,5,1,14,18,medium,1
CUST01836,Maintain,125,6,3567.04,0.2833333333333333,0.0,0.0,4,0.0,0.0,12,1,19,12,high,1
CUST00577,Maintain,72,5,3560.2299999999996,0.236,0.0,0.0,2,0.0,0.0,7,0,26,40,medium,0
CUST00974,Maintain,79,5,3559.55,0.264,0.0,0.2,2,0.0,0.0,11,2,12,18,high,0
CUST00094,Maintain,183,4,3557.43,0.1975,0.0,0.0,3,0.0,0.0,6,1,60,0,high,1
CUST01684,Maintain,63,3,3554.1800000000003,0.17666666666666667,0.0,0.0,2,0.0,0.0,4,1,8,12,medium,0
CUST01144,Maintain,38,3,3548.18,0.3233333333333333,0.0,0.3333333333333333,2,0.0,0.0,6,0,10,40,medium,0
CUST00107,Maintain,12,3,3548.15,0.11333333333333334,0.0,0.0,2,0.0,0.0,2,1,10,12,low,0
CUST01442,Maintain,105,4,3545.52,0.185,0.0,0.25,3,0.0,0.0,9,1,18,18,high,0
CUST00325,Maintain,44,3,3542.89,0.24,0.0,0.0,2,0.0,0.0,6,0,7,25,medium,0
CUST02229,Maintain,75,4,3538.13,0.225,0.0,0.0,3,0.0,0.0,9,1,19,12,medium,0
CUST00998,Maintain,63,4,3519.26,0.2,0.0,0.0,3,0.0,0.0,6,1,23,40,medium,0
CUST02174,Maintain,139,7,3517.69,0.3385714285714286,0.0,0.0,4,0.0,0.0,12,1,30,0,high,0
CUST00101,Maintain,108,5,3514.87,0.274,0.0,0.0,5,0.0,0.0,2,1,27,0,high,1
CUST01277,Maintain,99,5,3500.13,0.31,0.0,0.0,4,0.0,0.0,6,1,12,18,high,1
CUST01388,Maintain,70,2,3498.38,0.305,0.0,0.0,2,0.0,0.0,1,0,11,40,high,1
CUST01862,Maintain,9,3,3486.8,0.06,0.6666666666666666,0.0,2,0.0,0.0,4,1,17,25,low,0
CUST01643,Maintain,182,5,3485.7299999999996,0.276,0.0,0.0,4,0.0,0.0,5,0,30,18,high,1
CUST01322,Maintain,96,4,3476.6,0.2525,0.0,0.0,3,0.0,0.0,2,0,20,25,high,1
CUST00611,Maintain,235,4,3472.66,0.2575,0.0,0.25,3,0.0,0.0,5,1,60,12,high,1
CUST01215,Maintain,80,4,3464.2299999999996,0.2,0.0,0.0,3,0.0,0.0,0,0,25,18,high,0
CUST01975,Maintain,57,5,3442.37,0.282,0.0,0.0,3,0.0,0.0,9,1,6,12,medium,0
CUST00209,Maintain,279,5,3422.88,0.192,0.0,0.2,3,0.0,0.0,3,0,46,40,high,1
CUST00683,Maintain,0,3,3422.7,0.25,0.0,0.0,2,1.0,0.0,7,2,0,18,medium,0
CUST00099,Maintain,144,5,3410.87,0.192,0.0,0.0,4,0.0,0.0,4,0,27,25,high,0
CUST01779,Maintain,167,4,3408.21,0.2025,0.0,0.0,3,0.0,0.0,3,0,37,18,high,1
CUST00355,Maintain,171,4,3405.2,0.1175,0.0,0.0,3,0.0,0.0,4,1,32,12,high,1
CUST02055,Maintain,73,6,3391.84,0.24833333333333332,0.0,0.0,3,0.0,0.0,1,0,13,25,medium,0
CUST02323,Maintain,84,2,3391.66,0.19,0.0,0.5,1,0.0,0.0,4,1,15,25,high,1
CUST02277,Maintain,218,2,3384.3,0.115,0.5,0.0,2,0.0,0.0,4,0,49,12,high,1
CUST00129,Maintain,83,3,3369.08,0.3133333333333333,0.0,0.3333333333333333,2,1.0,0.0,7,2,2,12,high,0
CUST01681,Maintain,53,4,3363.76,0.225,0.0,0.0,2,0.0,0.0,6,1,10,25,medium,0
CUST00986,Maintain,62,5,3357.17,0.33799999999999997,0.0,0.0,3,0.0,0.0,1,0,3,18,medium,0
CUST01587,Maintain,129,5,3345.9300000000003,0.314,0.0,0.2,4,0.0,0.0,10,1,39,12,high,1
CUST01807,Maintain,74,3,3341.2,0.29333333333333333,0.0,0.3333333333333333,2,0.0,0.0,3,1,18,25,medium,0
CUST02260,Maintain,69,3,3309.0299999999997,0.24666666666666667,0.0,0.0,3,0.0,0.0,7,0,15,40,medium,1
CUST00572,Maintain,51,6,3305.75,0.2816666666666667,0.0,0.0,3,0.0,0.0,8,0,24,18,medium,1
CUST01135,Maintain,93,3,3302.06,0.2733333333333334,0.0,0.0,3,0.0,0.0,2,1,18,12,high,1
CUST02061,Maintain,102,5,3294.69,0.194,0.2,0.0,3,0.0,0.0,7,1,13,25,high,0
CUST01500,Maintain,95,4,3285.09,0.28500000000000003,0.0,0.0,2,0.0,0.0,8,1,18,12,high,0
CUST00815,Maintain,137,3,3282.1400000000003,0.20333333333333334,0.0,0.0,2,0.0,0.0,3,0,31,18,high,0
CUST00756,Maintain,113,3,3223.87,0.19666666666666668,0.0,0.0,1,0.0,0.0,0,0,17,18,high,1
CUST00500,Maintain,43,3,3208.81,0.21,0.0,0.0,3,0.0,0.0,10,3,12,25,medium,0
CUST01826,Maintain,57,5,3208.37,0.3,0.0,0.0,3,0.0,0.0,0,0,15,18,medium,1
CUST00656,Maintain,67,4,3207.37,0.22999999999999998,0.0,0.0,2,0.0,0.0,16,2,6,25,medium,0
CUST00605,Maintain,160,5,3199.79,0.23399999999999999,0.2,0.0,3,0.0,0.0,8,2,33,40,high,1
CUST00649,Maintain,124,6,3181.62,0.28,0.0,0.16666666666666666,3,0.0,0.0,5,2,16,25,high,1
CUST02186,Maintain,122,5,3170.84,0.266,0.0,0.0,3,0.0,0.0,5,1,26,25,high,1
CUST01159,Maintain,68,5,3132.18,0.314,0.0,0.0,3,0.0,0.0,2,0,7,18,medium,0
CUST01151,Maintain,105,4,3131.54,0.155,0.0,0.0,3,0.0,0.0,1,0,26,12,high,1
CUST01549,Maintain,167,3,3126.75,0.19666666666666666,0.0,0.0,2,0.0,0.0,15,1,45,40,high,1
CUST01189,Maintain,161,3,3126.0299999999997,0.14333333333333334,0.3333333333333333,0.0,2,0.0,0.0,7,1,16,0,high,1
CUST02198,Maintain,96,3,3118.08,0.3133333333333333,0.0,0.0,3,0.0,0.0,3,0,28,12,high,1
CUST01569,Maintain,81,3,3115.0,0.16333333333333333,0.0,0.0,2,0.0,0.0,20,7,22,40,high,0
CUST00772,Maintain,190,3,3114.63,0.2833333333333333,0.0,0.0,2,0.0,0.0,9,1,27,18,high,1
CUST01235,Maintain,161,5,3111.29,0.174,0.0,0.0,3,0.0,0.0,3,0,26,18,high,1
CUST00534,Maintain,74,5,3110.46,0.23200000000000004,0.0,0.0,2,0.0,0.0,4,0,18,12,medium,1
CUST01548,Maintain,49,6,3110.35,0.29,0.0,0.16666666666666666,4,0.0,0.0,2,0,18,0,medium,0
CUST01182,Maintain,108,4,3106.33,0.245,0.0,0.0,2,0.0,0.0,8,2,31,40,high,0
CUST00784,Maintain,45,5,3103.73,0.248,0.0,0.0,4,0.0,0.0,11,2,0,0,medium,1
CUST02137,Maintain,47,3,3099.36,0.09999999999999999,0.0,0.0,3,0.0,0.0,5,0,7,25,medium,0
CUST01645,Maintain,74,4,3081.21,0.2425,0.0,0.0,3,0.0,0.0,9,4,14,0,medium,0
CUST02107,Maintain,90,5,3080.15,0.22000000000000003,0.2,0.0,4,0.0,0.0,8,0,30,25,high,1
CUST00229,Maintain,92,5,3077.41,0.304,0.0,0.0,4,0.0,0.0,8,0,8,18,high,1
CUST02169,Maintain,94,4,3065.81,0.1675,0.25,0.0,2,0.0,0.0,9,3,16,12,high,0
CUST02149,Maintain,64,2,3065.5299999999997,0.245,0.0,0.0,1,0.0,0.0,8,1,7,25,medium,1
CUST01961,Maintain,79,4,3056.04,0.275,0.0,0.0,4,0.0,0.0,1,1,16,40,high,1
CUST02300,Maintain,104,3,3051.79,0.14333333333333334,0.0,0.0,2,0.0,0.0,1,0,29,25,high,0
CUST00254,Maintain,183,4,3041.57,0.33999999999999997,0.0,0.0,2,0.0,0.0,4,0,26,25,high,1
CUST01777,Maintain,167,5,3035.66,0.294,0.0,0.2,3,0.0,0.0,6,0,44,12,high,1
CUST01363,Maintain,83,4,3031.55,0.295,0.0,0.0,3,0.0,0.0,7,2,11,18,high,0
CUST01481,Maintain,122,4,3016.96,0.2375,0.0,0.0,4,0.0,0.0,4,0,17,40,high,1
CUST01811,Maintain,69,4,3016.58,0.31,0.0,0.0,3,1.0,0.0,7,1,22,12,medium,0
CUST00225,Maintain,88,3,3012.6,0.32,0.0,0.0,3,0.0,0.0,3,0,19,40,high,1
CUST01234,Maintain,115,3,2999.91,0.2733333333333334,0.0,0.0,3,0.0,0.0,3,0,32,40,high,1
CUST01771,Maintain,58,4,2990.29,0.1975,0.0,0.0,3,0.0,0.0,14,1,0,12,medium,0
CUST01957,Maintain,210,3,2989.2,0.2833333333333333,0.0,0.0,3,0.0,0.0,3,0,50,18,high,1
CUST01485,Maintain,69,3,2973.96,0.20000000000000004,0.0,0.3333333333333333,3,0.0,0.0,6,1,17,12,medium,1
CUST01389,Maintain,70,4,2967.57,0.23,0.0,0.0,4,0.0,0.0,5,0,3,12,medium,0
CUST02027,Maintain,12,3,2947.52,0.2866666666666667,0.0,0.0,3,0.0,0.0,7,2,0,25,low,0
CUST00459,Maintain,237,3,2928.0299999999997,0.18000000000000002,0.0,0.3333333333333333,2,0.0,0.0,5,1,49,0,high,1
CUST02096,Maintain,5,3,2926.04,0.29333333333333333,0.0,0.0,2,0.0,0.0,9,1,0,0,low,1
CUST02243,Maintain,133,4,2923.57,0.1975,0.0,0.25,2,0.0,0.0,7,1,31,25,high,1
CUST02033,Maintain,112,4,2919.45,0.1675,0.0,0.0,3,0.0,0.0,9,1,25,40,high,0
CUST01922,Maintain,30,3,2918.16,0.09333333333333332,0.0,0.0,2,0.0,0.0,10,1,9,12,low,0
CUST00499,Maintain,18,3,2917.37,0.09999999999999999,0.0,0.0,2,0.0,0.0,1,0,9,25,high,0
CUST01473,Maintain,48,4,2917.27,0.265,0.0,0.0,4,0.0,0.0,5,0,9,0,medium,0
CUST01641,Maintain,101,4,2914.92,0.1975,0.25,0.0,2,0.0,0.0,13,1,22,40,high,0
CUST01264,Maintain,51,2,2890.16,0.28,0.0,0.0,2,0.0,0.0,6,0,16,18,medium,1
CUST01154,Maintain,55,4,2889.22,0.335,0.0,0.0,4,0.0,0.0,11,1,10,12,medium,0
CUST01731,Maintain,102,4,2888.49,0.2675,0.0,0.0,3,0.0,0.0,1,0,15,25,high,1
CUST02020,Maintain,30,3,2876.52,0.25,0.0,0.0,3,0.0,0.0,8,1,8,40,low,1
CUST01466,Maintain,56,4,2864.6,0.21250000000000002,0.0,0.25,3,0.0,0.0,2,1,4,12,medium,1
CUST01380,Maintain,44,5,2855.06,0.316,0.0,0.0,4,0.0,0.0,1,0,11,12,medium,0
CUST00059,Maintain,2,3,2852.63,0.32666666666666666,0.0,0.0,2,0.0,0.0,3,0,2,18,low,0
CUST01097,Maintain,233,5,2841.22,0.25,0.0,0.0,4,0.0,0.0,4,0,45,40,high,1
CUST01209,Maintain,14,6,2839.8,0.3016666666666667,0.0,0.16666666666666666,3,0.0,0.0,5,0,1,40,low,0
CUST00304,Maintain,87,3,2837.27,0.23666666666666666,0.0,0.0,2,0.0,0.0,4,1,5,25,high,1
CUST02366,Maintain,219,5,2837.05,0.32199999999999995,0.0,0.0,4,0.0,0.0,4,0,34,12,high,0
CUST00391,Maintain,1,3,2830.86,0.23666666666666666,0.0,0.0,2,0.0,0.0,4,0,0,0,low,0
CUST01591,Maintain,136,3,2829.57,0.23666666666666666,0.0,0.3333333333333333,2,0.0,0.0,4,1,23,12,high,1
CUST00089,Maintain,165,2,2825.75,0.25,0.0,0.0,2,0.0,0.0,12,0,31,18,high,1
CUST00794,Maintain,171,5,2824.37,0.198,0.0,0.0,4,0.0,0.0,7,0,39,25,high,1
CUST00428,Maintain,74,5,2817.05,0.31,0.0,0.0,2,0.0,0.0,1,0,10,12,medium,0
CUST00769,Maintain,18,6,2815.44,0.29333333333333333,0.0,0.0,4,0.0,0.0,2,0,0,25,low,1
CUST01920,Maintain,215,4,2814.54,0.275,0.0,0.25,2,0.0,0.0,1,0,48,12,high,1
CUST02189,Maintain,87,4,2813.7799999999997,0.2625,0.0,0.0,3,0.0,0.0,6,0,17,12,high,0
CUST01028,Maintain,173,1,2809.6,0.26,0.0,0.0,1,0.0,0.0,6,1,45,0,high,1
CUST00147,Maintain,84,3,2809.3199999999997,0.18333333333333335,0.0,0.0,2,0.0,0.0,1,0,29,12,high,0
CUST00052,Maintain,55,3,2807.14,0.21,0.0,0.3333333333333333,2,0.0,0.0,7,1,8,0,medium,1
CUST00062,Maintain,21,4,2805.19,0.2525,0.0,0.0,3,0.0,0.0,9,1,0,12,low,0
CUST01362,Maintain,80,4,2803.19,0.32,0.0,0.0,3,0.0,0.0,16,2,6,0,high,1
CUST01679,Maintain,29,4,2798.27,0.27,0.0,0.0,3,0.0,0.0,7,0,16,18,low,1
CUST01446,Maintain,132,3,2796.4,0.11,0.0,0.0,3,0.0,0.0,5,1,21,25,high,1
CUST01000,Maintain,52,3,2789.66,0.3066666666666667,0.0,0.0,3,0.0,0.0,3,0,19,0,medium,0
CUST01532,Maintain,159,6,2788.44,0.23666666666666666,0.0,0.0,3,0.0,0.0,6,0,29,0,high,1
CUST00762,Maintain,46,2,2784.5699999999997,0.24,0.0,0.5,2,0.0,0.0,8,0,25,18,medium,0
CUST00517,Maintain,59,5,2777.25,0.288,0.2,0.0,3,0.0,0.0,2,1,8,0,medium,0
CUST00669,Maintain,57,3,2774.7599999999998,0.24333333333333332,0.0,0.0,3,0.0,0.0,1,0,0,40,medium,0
CUST00436,Maintain,49,4,2770.92,0.2,0.0,0.0,2,0.0,0.0,2,0,23,0,medium,0
CUST02080,Maintain,178,3,2768.41,0.25333333333333335,0.0,0.3333333333333333,2,0.0,0.0,1,0,37,18,high,1
CUST00278,Maintain,69,4,2768.06,0.265,0.0,0.0,2,1.0,0.0,7,0,22,40,medium,1
CUST01687,Maintain,81,5,2765.61,0.236,0.0,0.0,2,0.0,0.0,3,0,24,0,high,1
CUST01002,Maintain,71,5,2761.33,0.22199999999999998,0.0,0.0,3,0.0,0.0,11,1,12,18,medium,0
CUST00639,Maintain,369,3,2753.19,0.17333333333333334,0.0,0.0,3,0.0,0.0,1,0,58,40,high,1
CUST00399,Maintain,262,4,2749.65,0.3025,0.0,0.0,4,0.0,0.0,3,0,45,12,high,1
CUST00008,Maintain,47,4,2747.33,0.2225,0.0,0.0,4,0.0,0.0,2,0,16,25,medium,0
CUST01249,Maintain,57,4,2733.47,0.2025,0.0,0.0,3,0.0,0.0,12,4,11,25,medium,0
CUST01719,Maintain,148,4,2725.06,0.215,0.0,0.0,2,0.0,0.0,4,0,20,18,high,1
CUST01697,Maintain,62,3,2717.38,0.24,0.0,0.0,3,0.0,0.0,5,0,14,25,medium,0
CUST00204,Maintain,42,5,2706.75,0.284,0.0,0.0,3,0.0,0.0,17,2,4,40,medium,0
CUST02185,Maintain,210,6,2701.7200000000003,0.33499999999999996,0.0,0.0,5,0.0,0.0,1,0,44,0,high,1
CUST01973,Maintain,89,3,2694.88,0.21666666666666667,0.0,0.0,2,0.0,0.0,18,2,23,0,high,0
CUST01843,Maintain,25,2,2693.71,0.14,0.5,0.0,1,0.0,0.0,8,1,3,0,low,0
CUST01565,Maintain,41,3,2690.33,0.16666666666666666,0.0,0.0,3,0.0,0.0,4,1,8,0,medium,0
CUST01776,Maintain,79,2,2686.35,0.28500000000000003,0.0,0.0,2,0.0,0.0,4,0,12,18,high,1
CUST01861,Maintain,1,3,2676.62,0.2966666666666667,0.0,0.0,2,0.0,0.0,4,0,20,40,low,0
CUST01506,Maintain,140,4,2676.48,0.235,0.0,0.0,3,0.0,0.0,4,0,32,25,high,1
CUST02191,Maintain,158,4,2674.4,0.225,0.0,0.0,3,0.0,0.0,4,0,13,40,high,1
CUST01574,Maintain,161,3,2673.15,0.31,0.0,0.0,3,0.0,0.0,2,0,35,40,high,1
CUST00339,Maintain,92,4,2671.88,0.3125,0.0,0.25,3,0.0,0.0,13,1,12,25,high,0
CUST01680,Maintain,36,1,2660.5,0.09,0.0,0.0,1,0.0,0.0,12,0,0,25,medium,0
CUST00454,Maintain,13,4,2655.42,0.1525,0.0,0.0,2,2.0,0.0,17,1,0,12,medium,0
CUST01873,Maintain,9,5,2655.24,0.31,0.0,0.0,3,0.0,0.0,5,0,0,25,low,0
CUST00969,Maintain,31,4,2654.59,0.3025,0.0,0.0,3,0.0,0.0,14,1,16,40,low,0
CUST01275,Maintain,34,3,2647.93,0.26666666666666666,0.0,0.0,3,0.0,0.0,14,2,0,18,low,0
CUST00886,Maintain,1,5,2647.05,0.316,0.0,0.2,4,0.0,0.0,3,1,12,18,low,0
CUST01910,Maintain,130,5,2642.55,0.21400000000000002,0.0,0.0,3,0.0,0.0,1,0,40,12,high,1
CUST02359,Maintain,28,4,2631.74,0.24250000000000002,0.0,0.0,3,0.0,0.0,17,3,2,18,low,0
CUST00371,Maintain,124,3,2631.54,0.16666666666666666,0.0,0.0,2,0.0,0.0,4,1,10,40,high,1
CUST02180,Maintain,122,3,2631.13,0.19333333333333336,0.0,0.0,3,0.0,0.0,7,0,20,40,high,1
CUST01594,Maintain,43,4,2625.18,0.24,0.0,0.0,2,0.0,0.0,2,0,0,0,medium,0
CUST02279,Maintain,21,3,2624.92,0.06333333333333334,0.0,0.0,2,0.0,0.0,0,0,10,0,low,0
CUST01995,Maintain,144,5,2602.16,0.292,0.0,0.0,4,0.0,0.0,2,0,24,0,high,1
CUST01511,Maintain,88,4,2601.14,0.135,0.0,0.0,3,0.0,0.0,11,2,28,12,high,0
CUST02092,Maintain,174,3,2595.52,0.17,0.3333333333333333,0.0,3,0.0,0.0,2,0,31,0,high,1
CUST01552,Maintain,108,5,2594.91,0.296,0.0,0.0,3,0.0,0.0,3,0,19,12,high,1
CUST00072,Maintain,90,4,2587.02,0.1925,0.25,0.0,3,0.0,0.0,7,2,26,18,high,1
CUST02117,Maintain,92,3,2584.4,0.21333333333333335,0.0,0.0,3,0.0,0.0,6,1,18,25,high,0
CUST00878,Maintain,134,2,2578.68,0.13,0.0,0.0,2,0.0,0.0,12,2,14,25,high,0
CUST01783,Maintain,21,4,2577.89,0.2225,0.0,0.0,4,0.0,0.0,1,0,0,0,low,0
CUST02240,Maintain,19,1,2577.76,0.09,0.0,0.0,1,0.0,0.0,6,0,4,18,low,0
CUST00388,Maintain,37,5,2574.36,0.328,0.0,0.0,3,0.0,0.0,6,0,0,0,medium,1
CUST02005,Maintain,7,5,2573.5,0.194,0.0,0.0,2,0.0,0.0,6,1,0,25,low,0
CUST02367,Maintain,70,4,2571.52,0.2925,0.0,0.0,4,1.0,0.0,5,1,15,40,medium,0
CUST00124,Maintain,194,4,2570.5,0.3375,0.0,0.0,2,0.0,0.0,5,1,43,12,high,1
CUST01812,Maintain,25,4,2569.42,0.2175,0.0,0.0,3,0.0,0.0,16,2,0,0,low,0
CUST00824,Maintain,4,4,2566.4900000000002,0.18,0.0,0.0,3,0.0,0.0,4,1,0,12,low,0
CUST00269,Maintain,30,3,2563.9300000000003,0.33,0.0,0.0,3,0.0,0.0,11,2,10,18,low,0
CUST00080,Maintain,50,3,2563.41,0.18999999999999997,0.0,0.0,3,0.0,0.0,11,2,3,0,medium,0
CUST01951,Maintain,125,4,2559.6099999999997,0.28500000000000003,0.0,0.0,2,0.0,0.0,2,0,46,40,high,1
CUST01604,Maintain,49,6,2549.4,0.33166666666666667,0.0,0.0,2,0.0,0.0,17,4,33,40,medium,0
CUST01487,Maintain,232,5,2548.9700000000003,0.33599999999999997,0.0,0.2,3,0.0,0.0,1,0,45,18,high,1
CUST01997,Maintain,23,2,2544.7,0.28,0.0,0.0,2,0.0,0.0,9,1,4,25,low,0
CUST01651,Maintain,87,3,2543.79,0.26333333333333336,0.0,0.0,2,1.0,0.0,0,0,0,25,high,1
CUST02267,Maintain,207,2,2539.23,0.07,0.0,0.5,1,0.0,0.0,5,0,35,25,high,0
CUST01700,Maintain,6,3,2536.5,0.32,0.0,0.0,3,0.0,0.0,14,4,22,18,low,1
CUST02335,Maintain,40,4,2535.74,0.1875,0.0,0.0,3,0.0,0.0,7,1,13,12,medium,0
CUST00117,Maintain,123,4,2534.33,0.16499999999999998,0.0,0.0,4,0.0,0.0,2,0,27,0,high,1
CUST00135,Maintain,333,4,2534.18,0.29000000000000004,0.0,0.0,3,0.0,0.0,3,0,60,12,high,1
CUST01974,Maintain,54,5,2533.77,0.238,0.2,0.0,3,1.0,0.0,9,0,2,40,medium,0
CUST01733,Maintain,92,4,2532.24,0.22,0.0,0.75,3,0.0,0.0,2,0,18,0,high,1
CUST01921,Maintain,75,4,2532.17,0.15000000000000002,0.0,0.0,4,0.0,0.0,9,2,20,25,medium,1
CUST01893,Maintain,50,3,2530.01,0.27666666666666667,0.0,0.0,2,0.0,0.0,2,0,4,12,medium,0
CUST00995,Maintain,159,4,2523.84,0.33,0.0,0.0,2,0.0,0.0,6,0,33,18,high,1
CUST00975,Maintain,50,4,2517.6099999999997,0.3075,0.0,0.0,3,0.0,0.0,11,1,4,18,medium,0
CUST00630,Maintain,93,3,2512.7,0.2866666666666667,0.0,0.0,3,0.0,0.0,20,5,13,40,high,0
CUST00057,Maintain,136,2,2510.83,0.245,0.0,0.0,2,0.0,0.0,7,0,29,25,high,1
CUST00348,Maintain,1,3,2509.74,0.25666666666666665,0.0,0.0,3,0.0,0.0,14,1,4,18,low,0
CUST01503,Maintain,90,4,2509.01,0.23249999999999998,0.25,0.25,2,0.0,0.0,8,2,16,25,high,1
CUST01130,Maintain,99,4,2506.58,0.3225,0.0,0.0,4,0.0,0.0,6,1,27,25,high,1
CUST00121,Maintain,27,2,2496.0299999999997,0.19,0.0,0.0,1,0.0,0.0,5,1,2,12,low,0
CUST00343,Maintain,94,5,2489.52,0.248,0.0,0.0,2,0.0,0.0,7,2,20,18,high,0
CUST02134,Maintain,192,3,2486.55,0.17333333333333334,0.0,0.0,2,0.0,0.0,1,0,44,40,high,0
CUST01162,Maintain,175,2,2483.96,0.155,0.0,0.0,1,0.0,0.0,1,0,54,25,high,0
CUST01150,Maintain,167,5,2478.69,0.31599999999999995,0.0,0.2,2,0.0,0.0,3,1,35,12,high,1
CUST01291,Maintain,193,4,2476.76,0.28250000000000003,0.0,0.25,3,0.0,0.0,3,0,29,40,high,0
CUST01304,Maintain,27,5,2476.58,0.238,0.0,0.0,4,0.0,0.0,8,1,0,12,low,0
CUST01138,Maintain,134,5,2475.44,0.23399999999999999,0.0,0.0,3,0.0,0.0,2,0,37,12,high,1
CUST00356,Maintain,7,5,2474.34,0.242,0.0,0.0,4,0.0,0.0,10,1,7,40,low,0
CUST00684,Maintain,140,4,2472.73,0.23750000000000002,0.0,0.0,3,0.0,0.0,2,0,2,12,high,1
CUST00512,Maintain,16,4,2468.63,0.2025,0.0,0.0,3,1.0,0.0,6,1,9,0,medium,1
CUST01076,Maintain,83,6,2467.42,0.33166666666666667,0.0,0.0,5,0.0,0.0,2,1,6,40,high,0
CUST00050,Maintain,0,3,2466.39,0.3333333333333333,0.0,0.3333333333333333,3,0.0,0.0,3,0,0,18,low,0
CUST01345,Maintain,38,1,2465.11,0.26,0.0,0.0,1,0.0,0.0,7,3,3,18,medium,0
CUST00234,Maintain,17,4,2458.9700000000003,0.195,0.25,0.0,3,0.0,0.0,6,1,0,0,low,0
CUST02324,Maintain,178,3,2455.75,0.28,0.0,0.0,3,0.0,0.0,2,0,43,0,high,1
CUST00058,Maintain,42,4,2451.54,0.23249999999999998,0.0,0.0,3,0.0,0.0,2,0,6,25,medium,0
CUST00048,Maintain,61,4,2450.45,0.3125,0.0,0.25,3,0.0,0.0,12,1,12,25,medium,0
CUST00244,Maintain,144,2,2449.86,0.22499999999999998,0.0,0.0,1,0.0,0.0,1,1,23,40,high,1
CUST01349,Maintain,83,2,2446.67,0.20500000000000002,0.0,0.0,2,0.0,0.0,0,0,22,25,high,0
CUST01702,Maintain,209,3,2444.42,0.18333333333333335,0.0,0.0,2,0.0,0.0,3,0,31,0,high,1
CUST01624,Maintain,75,4,2439.45,0.27,0.0,0.25,3,0.0,0.0,11,1,11,40,medium,0
CUST01192,Maintain,24,4,2428.7599999999998,0.14250000000000002,0.0,0.0,3,0.0,0.0,11,1,14,18,low,0
CUST00488,Maintain,217,4,2427.65,0.27,0.0,0.0,4,0.0,0.0,8,1,51,25,high,1
CUST01405,Maintain,140,3,2413.52,0.3133333333333333,0.0,0.0,2,0.0,0.0,2,0,20,25,high,0
CUST01292,Maintain,41,2,2412.52,0.155,0.0,0.0,1,0.0,0.0,3,0,24,25,medium,0
CUST02242,Maintain,130,3,2407.42,0.25,0.0,0.3333333333333333,3,0.0,0.0,1,0,29,25,high,1
